	mir	dis	cau
23622	hsa-mir-329	Melanoma	0
43160	hsa-mir-720	Gastrointestinal Neoplasms	0
12395	hsa-mir-191	Keloid	0
855	hsa-let-7f	Spinal Cord Injuries	0
31921	hsa-mir-488	Cholesteatoma	0
23412	hsa-mir-328	Cholangiocarcinoma	0
4775	hsa-mir-126	Biliary Tract Neoplasms	0
22457	hsa-mir-32	Osteoarthritis	0
14377	hsa-mir-200a	Hyperglycemia	0
35216	hsa-mir-512	Hematologic Neoplasms	0
7225	hsa-mir-136	Cholesteatoma	0
914	hsa-let-7g	Gout	0
1554	hsa-mir-101	Sepsis	0
23138	hsa-mir-325	Fibrosarcoma	0
649	hsa-let-7e	Leukemia	0
17031	hsa-mir-216b	Myelodysplastic Syndromes	0
9622	hsa-mir-153	Myocarditis	0
19460	hsa-mir-296	Cataract	0
45521	hsa-mir-96	Coronary Artery Disease	0
26576	hsa-mir-371	Waldenstrom Macroglobulinemia	0
3568	hsa-mir-1236	Nervous System Diseases	0
14549	hsa-mir-200b	Neuroblastoma	0
3334	hsa-mir-1231	Cardiomyopathies	0
38785	hsa-mir-593	Colonic Neoplasms	0
21247	hsa-mir-302d	Hypertension	0
6804	hsa-mir-134	Down Syndrome	0
31280	hsa-mir-455	Reperfusion Injury	0
28894	hsa-mir-410	Neurodegenerative Diseases	0
4926	hsa-mir-127	Cystic Fibrosis	0
32474	hsa-mir-491	Rhabdomyosarcoma	0
36643	hsa-mir-522	Rectal Neoplasms	0
15599	hsa-mir-208b	Endometrial Neoplasms	0
27862	hsa-mir-378a	Neurodegenerative Diseases	0
6429	hsa-mir-132	Leukemia	0
45630	hsa-mir-96	Wounds and Injuries	0
15093	hsa-mir-204	Meningioma	0
20075	hsa-mir-29b	Hyperglycemia	0
33812	hsa-mir-501	Wounds and Injuries	0
1323	hsa-mir-100	Crohn Disease	0
25054	hsa-mir-345	Huntington Disease	0
15278	hsa-mir-206	Adrenocortical Carcinoma	0
39937	hsa-mir-616	Pheochromocytoma	0
30540	hsa-mir-449b	Retinoblastoma	0
32007	hsa-mir-488	Osteoarthritis	0
3756	hsa-mir-1246	Biliary Atresia	0
32794	hsa-mir-494	Asthma	0
35255	hsa-mir-512	Myocardial Infarction	0
38039	hsa-mir-582	Cholesteatoma	0
32302	hsa-mir-490	Obesity	0
23942	hsa-mir-331	Periodontitis	0
40689	hsa-mir-630	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
45328	hsa-mir-944	Sepsis	0
39526	hsa-mir-612	Brain Ischemia	0
2024	hsa-mir-106b	Cardiomyopathies	0
4398	hsa-mir-1258	Graves Disease	0
28801	hsa-mir-410	Biliary Atresia	0
8153	hsa-mir-142	Pain	0
29944	hsa-mir-431	Rectal Neoplasms	0
33592	hsa-mir-500a	Liver Cirrhosis	0
33823	hsa-mir-502	Atherosclerosis	0
10734	hsa-mir-181c	Adrenocortical Carcinoma	0
9147	hsa-mir-149	Cystic Fibrosis	0
24855	hsa-mir-342	Biliary Tract Neoplasms	0
39655	hsa-mir-612	Testicular Neoplasms	0
31357	hsa-mir-483	Hepatitis C	0
19869	hsa-mir-299	Pulmonary Fibrosis	0
32142	hsa-mir-489	Myocardial Ischemia	0
38759	hsa-mir-593	Alzheimer Disease	0
41193	hsa-mir-647	Coronary Artery Disease	0
43310	hsa-mir-744	Fatty Liver	0
1720	hsa-mir-105	Alzheimer Disease	0
25954	hsa-mir-362	Parkinson Disease	0
20177	hsa-mir-29c	Cerebral Hemorrhage	0
38696	hsa-mir-592	Meningioma	0
22625	hsa-mir-320a	Rhabdomyosarcoma	0
4927	hsa-mir-127	Demyelinating Diseases	0
45952	hsa-mir-99b	Diabetes Mellitus	0
15912	hsa-mir-20b	Keloid	0
14082	hsa-mir-19a	Endometriosis	0
38123	hsa-mir-582	Osteoporosis	0
30047	hsa-mir-433	Liver Cirrhosis	0
17577	hsa-mir-22	Hemangioma	0
18712	hsa-mir-25	Pain	0
45915	hsa-mir-99a	Wounds and Injuries	0
32365	hsa-mir-491	Cataract	0
7290	hsa-mir-136	Melanoma	0
37874	hsa-mir-577	Biliary Tract Neoplasms	0
18627	hsa-mir-25	Carotid Artery Diseases	0
4756	hsa-mir-125b	Testicular Neoplasms	0
31876	hsa-mir-487b	Retinal Degeneration	0
16973	hsa-mir-216b	Down Syndrome	0
14043	hsa-mir-199b	Tourette Syndrome	0
9410	hsa-mir-152	Colitis	0
44335	hsa-mir-922	Diabetic Nephropathies	0
27392	hsa-mir-376a	Lung Neoplasms	0
19722	hsa-mir-298	Rhabdomyosarcoma	0
7740	hsa-mir-139	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
21324	hsa-mir-302d	Thyroid Neoplasms	0
22580	hsa-mir-320a	Marek Disease	0
6812	hsa-mir-134	Gastrointestinal Neoplasms	0
3065	hsa-mir-122	Fragile X Syndrome	0
12842	hsa-mir-193b	Liver Neoplasms	0
23832	hsa-mir-331	Asthma	0
24652	hsa-mir-33b	Neoplasms	0
42186	hsa-mir-663a	Periodontal Diseases	0
35129	hsa-mir-511	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
4187	hsa-mir-124a	Tongue Neoplasms	0
35494	hsa-mir-517a	Crohn Disease	0
30356	hsa-mir-449a	Musculoskeletal Abnormalities	0
26324	hsa-mir-370	Endomyocardial Fibrosis	0
35232	hsa-mir-512	Laryngeal Neoplasms	0
30711	hsa-mir-451a	Biliary Atresia	0
30456	hsa-mir-449b	Gout	0
12552	hsa-mir-192	Liver Neoplasms	0
33360	hsa-mir-499a	Acute Lung Injury	0
34778	hsa-mir-508	Laryngeal Neoplasms	0
3332	hsa-mir-1231	Burns	0
45465	hsa-mir-95	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
13558	hsa-mir-197	Meningioma	0
44844	hsa-mir-93	Neurilemmoma	0
29706	hsa-mir-429	Coronary Artery Disease	0
25035	hsa-mir-345	Gastrointestinal Neoplasms	0
6968	hsa-mir-135a	Hemangioma	0
38807	hsa-mir-593	Graves Disease	0
37202	hsa-mir-544a	Multiple Sclerosis	0
34396	hsa-mir-505	Sarcoma	0
11036	hsa-mir-182	Arthritis	0
30483	hsa-mir-449b	Leiomyoma	0
7328	hsa-mir-136	Psoriasis	0
12210	hsa-mir-18b	Diabetic Nephropathies	0
36608	hsa-mir-522	Musculoskeletal Abnormalities	0
33086	hsa-mir-497	Burkitt Lymphoma	0
25326	hsa-mir-34a	Fragile X Syndrome	0
16178	hsa-mir-210	Myocarditis	0
28299	hsa-mir-382	Myocardial Infarction	0
30109	hsa-mir-433	Thyroid Neoplasms	0
42397	hsa-mir-671	Chordoma	0
10586	hsa-mir-181a	Sepsis	0
1458	hsa-mir-101	Coronary Artery Disease	0
7161	hsa-mir-135b	Osteoporosis	0
36471	hsa-mir-520e	Obesity	0
45219	hsa-mir-944	Colitis	0
29916	hsa-mir-431	Myotonic Dystrophy	0
35807	hsa-mir-520a	Gastrointestinal Neoplasms	0
4903	hsa-mir-127	Atrial Fibrillation	0
4301	hsa-mir-1254	Neuroblastoma	0
4089	hsa-mir-124a	Fibrosarcoma	0
37163	hsa-mir-544a	Heart Failure	0
14696	hsa-mir-200c	Pheochromocytoma	0
23218	hsa-mir-325	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
34709	hsa-mir-508	Aortic Valve Stenosis	0
13547	hsa-mir-197	Leukemia	0
11296	hsa-mir-184	Adenoviridae Infections	0
43217	hsa-mir-720	Nasopharyngeal Neoplasms	0
19082	hsa-mir-27a	Leiomyosarcoma	0
34983	hsa-mir-509	Pulmonary Fibrosis	0
20444	hsa-mir-301a	Adenoviridae Infections	0
27285	hsa-mir-375	Pulmonary Embolism	0
38414	hsa-mir-589	Myocardial Reperfusion Injury	0
19388	hsa-mir-28	Myocarditis	0
13728	hsa-mir-198	Pain	0
45412	hsa-mir-95	Keloid	0
20967	hsa-mir-302b	Lupus Nephritis	0
23149	hsa-mir-325	Heart Failure	0
14041	hsa-mir-199b	Testicular Neoplasms	0
7786	hsa-mir-140	Cholesteatoma	0
20371	hsa-mir-300	Leiomyosarcoma	0
23781	hsa-mir-330	Neurilemmoma	0
30311	hsa-mir-449a	Gastrointestinal Neoplasms	0
26258	hsa-mir-367	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
43151	hsa-mir-720	Diabetic Retinopathy	0
12455	hsa-mir-191	Rhabdomyosarcoma	0
39778	hsa-mir-615	Ovarian Neoplasms	0
12386	hsa-mir-191	HIV Infections	0
4139	hsa-mir-124a	Musculoskeletal Abnormalities	0
19190	hsa-mir-27b	Gastrointestinal Neoplasms	0
6990	hsa-mir-135a	Leukemia	0
21811	hsa-mir-30c	Fibrosarcoma	0
10607	hsa-mir-181b	Brain Ischemia	0
6637	hsa-mir-133b	Brain Ischemia	0
33612	hsa-mir-500a	Myocarditis	0
45454	hsa-mir-95	Ovarian Neoplasms	0
6135	hsa-mir-130a	Hodgkin Disease	0
24912	hsa-mir-342	Inflammatory Bowel Diseases	0
16687	hsa-mir-215	Granulosa Cell Tumor	0
28835	hsa-mir-410	Glioblastoma	0
29986	hsa-mir-433	Cardiovascular Diseases	0
15268	hsa-mir-205	Spinal Cord Injuries	0
44268	hsa-mir-9	Pain	0
31572	hsa-mir-485	Pre-Eclampsia	0
8363	hsa-mir-144	Graft vs Host Disease	0
25282	hsa-mir-346	Thyroid Neoplasms	0
1770	hsa-mir-105	Head and Neck Neoplasms	0
17966	hsa-mir-223	Hemangiosarcoma	0
38387	hsa-mir-589	Kidney Diseases	0
4344	hsa-mir-1254	Wounds and Injuries	0
26049	hsa-mir-363	Hodgkin Disease	0
8758	hsa-mir-146b	Huntington Disease	0
42540	hsa-mir-675	Cardiomegaly	0
20312	hsa-mir-300	Cardiomegaly	0
14682	hsa-mir-200c	Nasopharyngeal Neoplasms	0
16467	hsa-mir-212	Neurodegenerative Diseases	0
24009	hsa-mir-335	Down Syndrome	0
42654	hsa-mir-675	Retinoblastoma	0
35689	hsa-mir-519d	Leiomyosarcoma	0
30411	hsa-mir-449b	Aortic Valve Stenosis	0
32863	hsa-mir-494	Liver Cirrhosis	0
42039	hsa-mir-663	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
44650	hsa-mir-92b	Heart Failure	0
38871	hsa-mir-593	Pancreatic Neoplasms	0
41171	hsa-mir-647	Atrial Fibrillation	0
17974	hsa-mir-223	Hyperglycemia	0
14719	hsa-mir-200c	Uterine Cervical Neoplasms	0
5656	hsa-mir-1297	Coronary Artery Disease	0
17155	hsa-mir-217	Keloid	0
16554	hsa-mir-214	Graves Disease	0
1508	hsa-mir-101	Marek Disease	0
20888	hsa-mir-302b	Amyotrophic Lateral Sclerosis	0
13130	hsa-mir-195	Metabolic Diseases	0
18222	hsa-mir-23a	Demyelinating Diseases	0
24611	hsa-mir-33b	Hepatitis C	0
32186	hsa-mir-489	Testicular Neoplasms	0
10446	hsa-mir-17	Retinal Degeneration	0
21597	hsa-mir-30a	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
45424	hsa-mir-95	Liver Neoplasms	0
40030	hsa-mir-622	Huntington Disease	0
35081	hsa-mir-511	Leiomyoma	0
13074	hsa-mir-195	Colitis	0
16538	hsa-mir-214	Demyelinating Diseases	0
23772	hsa-mir-330	Myelodysplastic Syndromes	0
20276	hsa-mir-29c	Reperfusion Injury	0
17810	hsa-mir-222	Crohn Disease	0
43117	hsa-mir-720	Adrenocortical Carcinoma	0
25909	hsa-mir-362	Inflammation	0
6005	hsa-mir-1303	Liposarcoma	0
44541	hsa-mir-92a	Mouth Neoplasms	0
12448	hsa-mir-191	Psoriasis	0
8129	hsa-mir-142	Marek Disease	0
7173	hsa-mir-135b	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
28345	hsa-mir-382	Uterine Cervical Neoplasms	0
19256	hsa-mir-27b	Pain	0
17033	hsa-mir-216b	Myocardial Ischemia	0
13040	hsa-mir-194	Tongue Neoplasms	0
44055	hsa-mir-885	Endometriosis	0
10508	hsa-mir-181a	Graft vs Host Disease	0
43667	hsa-mir-760	Myocarditis	0
18463	hsa-mir-23b	Stroke	0
9701	hsa-mir-154	Colonic Neoplasms	0
13424	hsa-mir-196b	Neurilemmoma	0
8612	hsa-mir-146a	Fragile X Syndrome	0
18822	hsa-mir-26a	Lupus Nephritis	0
26627	hsa-mir-372	Graft vs Host Disease	0
25017	hsa-mir-345	Colitis	0
31673	hsa-mir-486	Leiomyoma	0
19910	hsa-mir-29a	Cataract	0
12271	hsa-mir-18b	Myocardial Infarction	0
37152	hsa-mir-544a	Fragile X Syndrome	0
37168	hsa-mir-544a	Hepatitis C	0
366	hsa-let-7c	Liver Neoplasms	0
17094	hsa-mir-217	Atherosclerosis	0
40854	hsa-mir-637	Small Cell Lung Carcinoma	0
30074	hsa-mir-433	Neurodegenerative Diseases	0
45236	hsa-mir-944	Fragile X Syndrome	0
29737	hsa-mir-429	Hyperglycemia	0
35445	hsa-mir-513b	Rhabdomyosarcoma	0
22273	hsa-mir-31	Huntington Disease	0
16332	hsa-mir-211	Periodontal Diseases	0
11871	hsa-mir-187	Rhabdomyosarcoma	0
28576	hsa-mir-384	Liver Neoplasms	0
2700	hsa-mir-1179	Pulmonary Fibrosis	0
26891	hsa-mir-374a	Cholesteatoma	0
2745	hsa-mir-1202	Cataract	0
32749	hsa-mir-493	Osteoporosis	0
42030	hsa-mir-663	Osteosarcoma	0
3595	hsa-mir-1236	Reperfusion Injury	0
31173	hsa-mir-455	Cataract	0
39134	hsa-mir-602	Laryngeal Neoplasms	0
13576	hsa-mir-197	Oligodendroglioma	0
20426	hsa-mir-300	Retinoblastoma	0
25169	hsa-mir-346	Colonic Neoplasms	0
31811	hsa-mir-487b	Hypertension	0
45598	hsa-mir-96	Osteoporosis	0
9493	hsa-mir-152	Periodontitis	0
33014	hsa-mir-495	Meningioma	0
12939	hsa-mir-194	Demyelinating Diseases	0
19226	hsa-mir-27b	Liver Failure	0
32807	hsa-mir-494	Cardiovascular Diseases	0
28301	hsa-mir-382	Myocardial Reperfusion Injury	0
26108	hsa-mir-363	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
43534	hsa-mir-758	Pituitary Neoplasms	0
15123	hsa-mir-204	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
16216	hsa-mir-211	Acute Lung Injury	0
26281	hsa-mir-367	Waldenstrom Macroglobulinemia	0
32079	hsa-mir-489	Diabetic Nephropathies	0
19502	hsa-mir-296	Hodgkin Disease	0
34594	hsa-mir-507	Endometriosis	0
20690	hsa-mir-301b	Nasopharyngeal Neoplasms	0
33714	hsa-mir-501	Graft vs Host Disease	0
44596	hsa-mir-92b	Adrenal Cortex Neoplasms	0
38391	hsa-mir-589	Leiomyosarcoma	0
20106	hsa-mir-29b	Myocarditis	0
43274	hsa-mir-744	Astrocytoma	0
33268	hsa-mir-498	Hemangioma	0
3507	hsa-mir-1236	Endomyocardial Fibrosis	0
34754	hsa-mir-508	Granulosa Cell Tumor	0
27145	hsa-mir-374b	Pulmonary Fibrosis	0
6477	hsa-mir-132	Rhabdomyosarcoma	0
21842	hsa-mir-30c	Leiomyoma	0
2076	hsa-mir-106b	Leiomyosarcoma	0
13465	hsa-mir-196b	Waldenstrom Macroglobulinemia	0
13573	hsa-mir-197	Neuroblastoma	0
30621	hsa-mir-451	Hodgkin Disease	0
3189	hsa-mir-1228	Chordoma	0
44464	hsa-mir-92a	Biliary Tract Neoplasms	0
8020	hsa-mir-141	Pre-Eclampsia	0
13507	hsa-mir-197	Down Syndrome	0
45688	hsa-mir-98	Hepatitis B	0
9922	hsa-mir-155	Sarcoma	0
28183	hsa-mir-381	Reperfusion Injury	0
37944	hsa-mir-577	Liver Diseases	0
18058	hsa-mir-224	Atherosclerosis	0
12387	hsa-mir-191	Hodgkin Disease	0
32690	hsa-mir-493	Graft vs Host Disease	0
19852	hsa-mir-299	Osteosarcoma	0
6528	hsa-mir-133a	Fibrosarcoma	0
23888	hsa-mir-331	Hodgkin Disease	0
9252	hsa-mir-149	Testicular Neoplasms	0
42036	hsa-mir-663	Pheochromocytoma	0
4183	hsa-mir-124a	Stomach Neoplasms	0
10327	hsa-mir-16	Small Cell Lung Carcinoma	0
21413	hsa-mir-302e	Liver Cirrhosis	0
40345	hsa-mir-628	Liposarcoma	0
14964	hsa-mir-203	Myocardial Ischemia	0
15796	hsa-mir-20a	Myocardial Ischemia	0
28232	hsa-mir-382	Colonic Neoplasms	0
1853	hsa-mir-105	Schizophrenia	0
23566	hsa-mir-329	Crohn Disease	0
29266	hsa-mir-422a	Demyelinating Diseases	0
29982	hsa-mir-433	Burkitt Lymphoma	0
14100	hsa-mir-19a	Hepatoblastoma	0
34214	hsa-mir-504	Neurilemmoma	0
5975	hsa-mir-1303	Graft vs Host Disease	0
7694	hsa-mir-139	Keloid	0
28185	hsa-mir-381	Retinoblastoma	0
20856	hsa-mir-302a	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
19504	hsa-mir-296	Hyperglycemia	0
41642	hsa-mir-657	Chordoma	0
15780	hsa-mir-20a	Leprosy	0
42436	hsa-mir-671	Hyperglycemia	0
21192	hsa-mir-302d	Barrett Esophagus	0
10347	hsa-mir-17	Astrocytoma	0
42923	hsa-mir-708	Osteoporosis	0
38046	hsa-mir-582	Cystic Fibrosis	0
35101	hsa-mir-511	Myelodysplastic Syndromes	0
20830	hsa-mir-302a	Musculoskeletal Abnormalities	0
4057	hsa-mir-124a	Biliary Tract Neoplasms	0
41839	hsa-mir-661	Keloid	0
1486	hsa-mir-101	Hepatoblastoma	0
23443	hsa-mir-328	Hemangiosarcoma	0
12049	hsa-mir-18a	Biliary Tract Neoplasms	0
39784	hsa-mir-615	Pheochromocytoma	0
25898	hsa-mir-362	Hemangiosarcoma	0
36614	hsa-mir-522	Myotonic Dystrophy	0
13129	hsa-mir-195	Meningioma	0
35448	hsa-mir-513b	Sepsis	0
27723	hsa-mir-377	Parkinson Disease	0
29750	hsa-mir-429	Leukemia	0
3399	hsa-mir-1231	Lupus Nephritis	0
9290	hsa-mir-150	Demyelinating Diseases	0
6327	hsa-mir-130b	Periodontitis	0
8570	hsa-mir-145	Testicular Neoplasms	0
19726	hsa-mir-298	Small Cell Lung Carcinoma	0
26059	hsa-mir-363	Kidney Neoplasms	0
14597	hsa-mir-200c	Atrial Fibrillation	0
36332	hsa-mir-520d	Polycystic Kidney Diseases	0
28104	hsa-mir-381	Gout	0
13433	hsa-mir-196b	Pain	0
4396	hsa-mir-1258	Graft vs Host Disease	0
40049	hsa-mir-622	Liver Neoplasms	0
11461	hsa-mir-185	Brain Neoplasms	0
43519	hsa-mir-758	Neurilemmoma	0
38419	hsa-mir-589	Nervous System Diseases	0
40956	hsa-mir-638	Multiple Sclerosis	0
27068	hsa-mir-374b	Graves Disease	0
8255	hsa-mir-143	Leiomyosarcoma	0
1432	hsa-mir-101	Adrenocortical Carcinoma	0
7692	hsa-mir-139	Inflammatory Bowel Diseases	0
39204	hsa-mir-602	Tongue Neoplasms	0
12831	hsa-mir-193b	Kidney Diseases	0
5020	hsa-mir-127	Retinal Degeneration	0
1704	hsa-mir-103a	Sepsis	0
11584	hsa-mir-185	Tourette Syndrome	0
23607	hsa-mir-329	Laryngeal Neoplasms	0
26928	hsa-mir-374a	Hepatoblastoma	0
26067	hsa-mir-363	Liver Diseases	0
25921	hsa-mir-362	Liver Diseases	0
42124	hsa-mir-663a	Heart Diseases	0
45168	hsa-mir-942	Pulmonary Fibrosis	0
4860	hsa-mir-126	Oligodendroglioma	0
36514	hsa-mir-522	Adrenal Cortex Neoplasms	0
42160	hsa-mir-663a	Meningioma	0
36298	hsa-mir-520d	Marek Disease	0
45751	hsa-mir-98	Psoriasis	0
18611	hsa-mir-25	Alzheimer Disease	0
3317	hsa-mir-1231	Alzheimer Disease	0
41448	hsa-mir-650	Sarcoma	0
11962	hsa-mir-188	Leiomyosarcoma	0
36248	hsa-mir-520d	Down Syndrome	0
6666	hsa-mir-133b	Fibrosarcoma	0
11089	hsa-mir-182	Hyperglycemia	0
43656	hsa-mir-760	Melanoma	0
19454	hsa-mir-296	Burkitt Lymphoma	0
13695	hsa-mir-198	Leukemia	0
11876	hsa-mir-187	Spinal Cord Injuries	0
10803	hsa-mir-181c	Kidney Diseases	0
2258	hsa-mir-107	Pheochromocytoma	0
38258	hsa-mir-584	Musculoskeletal Abnormalities	0
39331	hsa-mir-608	Pituitary Neoplasms	0
1449	hsa-mir-101	Carotid Artery Diseases	0
928	hsa-let-7g	HIV Infections	0
31840	hsa-mir-487b	Musculoskeletal Abnormalities	0
16983	hsa-mir-216b	Gout	0
5271	hsa-mir-128	Lupus Nephritis	0
15902	hsa-mir-20b	Hepatoblastoma	0
6237	hsa-mir-130b	Cataract	0
20164	hsa-mir-29c	Barrett Esophagus	0
22981	hsa-mir-324	Diabetic Retinopathy	0
18229	hsa-mir-23a	Endomyocardial Fibrosis	0
41105	hsa-mir-646	Multiple Myeloma	0
17295	hsa-mir-218	Hypertrophy	0
5317	hsa-mir-128	Rhabdomyosarcoma	0
24312	hsa-mir-339	Hemangioma	0
35671	hsa-mir-519d	Hematologic Neoplasms	0
38618	hsa-mir-592	Barrett Esophagus	0
30079	hsa-mir-433	Osteosarcoma	0
40739	hsa-mir-637	Cataract	0
28385	hsa-mir-383	Diabetic Nephropathies	0
5990	hsa-mir-1303	Huntington Disease	0
33173	hsa-mir-497	Obesity	0
15061	hsa-mir-204	Hemangiosarcoma	0
20808	hsa-mir-302a	Kidney Neoplasms	0
10218	hsa-mir-16	Burns	0
22248	hsa-mir-31	Down Syndrome	0
43886	hsa-mir-874	Cardiomegaly	0
19622	hsa-mir-298	Diabetes Mellitus	0
42379	hsa-mir-671	Atherosclerosis	0
36843	hsa-mir-539	Choriocarcinoma	0
42515	hsa-mir-671	Tongue Neoplasms	0
1433	hsa-mir-101	Amyotrophic Lateral Sclerosis	0
3640	hsa-mir-124	Colitis	0
31962	hsa-mir-488	Hyperglycemia	0
34397	hsa-mir-505	Schizophrenia	0
40462	hsa-mir-629	Fragile X Syndrome	0
33270	hsa-mir-498	Hematologic Neoplasms	0
21600	hsa-mir-30a	Psoriasis	0
8902	hsa-mir-148a	Ischemia	0
3632	hsa-mir-124	Cardiomyopathies	0
10398	hsa-mir-17	Ischemia	0
1775	hsa-mir-105	Hemangiosarcoma	0
2530	hsa-mir-10b	Neurodegenerative Diseases	0
31899	hsa-mir-488	Amyotrophic Lateral Sclerosis	0
31115	hsa-mir-454	Pain	0
10489	hsa-mir-181a	Colitis	0
7846	hsa-mir-140	Melanoma	0
12642	hsa-mir-193a	Cholesteatoma	0
22303	hsa-mir-31	Myocarditis	0
28615	hsa-mir-384	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
4331	hsa-mir-1254	Schizophrenia	0
42788	hsa-mir-7	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
3285	hsa-mir-1228	Polycystic Kidney Diseases	0
1392	hsa-mir-100	Neurilemmoma	0
31778	hsa-mir-487b	Demyelinating Diseases	0
16629	hsa-mir-214	Small Cell Lung Carcinoma	0
34932	hsa-mir-509	Leiomyosarcoma	0
16300	hsa-mir-211	Liver Neoplasms	0
35060	hsa-mir-511	Heart Diseases	0
25290	hsa-mir-34a	Adrenal Cortex Neoplasms	0
41066	hsa-mir-646	Heart Diseases	0
43062	hsa-mir-718	Myocardial Ischemia	0
11196	hsa-mir-183	Diabetes Mellitus	0
7722	hsa-mir-139	Nasopharyngeal Neoplasms	0
25925	hsa-mir-362	Lymphoma	0
32765	hsa-mir-493	Pulmonary Embolism	0
12861	hsa-mir-193b	Nervous System Diseases	0
13622	hsa-mir-198	Arthritis	0
18579	hsa-mir-24	Pheochromocytoma	0
42848	hsa-mir-708	Diabetic Retinopathy	0
26361	hsa-mir-370	Liposarcoma	0
25504	hsa-mir-34b	Myocardial Ischemia	0
45997	hsa-mir-99b	Liposarcoma	0
21586	hsa-mir-30a	Oligodendroglioma	0
18059	hsa-mir-224	Atrial Fibrillation	0
38074	hsa-mir-582	Hepatoblastoma	0
31791	hsa-mir-487b	Glioblastoma	0
2054	hsa-mir-106b	Head and Neck Neoplasms	0
25142	hsa-mir-346	Adrenocortical Carcinoma	0
40954	hsa-mir-638	Mouth Neoplasms	0
30426	hsa-mir-449b	Cardiomyopathies	0
19809	hsa-mir-299	Inflammation	0
39597	hsa-mir-612	Lung Neoplasms	0
7748	hsa-mir-139	Retinal Degeneration	0
14536	hsa-mir-200b	Mouth Neoplasms	0
29587	hsa-mir-424	Hematologic Neoplasms	0
44441	hsa-mir-922	Stroke	0
7774	hsa-mir-140	Barrett Esophagus	0
32209	hsa-mir-490	Brain Neoplasms	0
33519	hsa-mir-500a	Astrocytoma	0
10464	hsa-mir-181a	Adrenocortical Carcinoma	0
26187	hsa-mir-367	Granulosa Cell Tumor	0
3292	hsa-mir-1228	Pulmonary Embolism	0
26900	hsa-mir-374a	Demyelinating Diseases	0
10320	hsa-mir-16	Rectal Neoplasms	0
24570	hsa-mir-33b	Cardiomyopathies	0
30406	hsa-mir-449b	Adenoviridae Infections	0
12607	hsa-mir-192	Stroke	0
15801	hsa-mir-20a	Nervous System Diseases	0
15304	hsa-mir-206	Cystic Fibrosis	0
12828	hsa-mir-193b	Inflammatory Bowel Diseases	0
40017	hsa-mir-622	Graves Disease	0
26276	hsa-mir-367	Testicular Neoplasms	0
18443	hsa-mir-23b	Pheochromocytoma	0
5549	hsa-mir-1296	Laryngeal Neoplasms	0
27226	hsa-mir-375	Huntington Disease	0
27905	hsa-mir-379	Adenoviridae Infections	0
28291	hsa-mir-382	Melanoma	0
43197	hsa-mir-720	Liver Failure	0
43883	hsa-mir-874	Brain Neoplasms	0
35127	hsa-mir-511	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
28446	hsa-mir-383	Myotonic Dystrophy	0
38517	hsa-mir-590	Hemangiosarcoma	0
22744	hsa-mir-320b	Nasopharyngeal Neoplasms	0
3919	hsa-mir-1247	Cholangiocarcinoma	0
30853	hsa-mir-452	Amyotrophic Lateral Sclerosis	0
31183	hsa-mir-455	Cystic Fibrosis	0
30968	hsa-mir-452	Periodontitis	0
11449	hsa-mir-185	Alzheimer Disease	0
42907	hsa-mir-708	Musculoskeletal Abnormalities	0
42323	hsa-mir-664	Nasopharyngeal Neoplasms	0
12296	hsa-mir-18b	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
23231	hsa-mir-325	Sepsis	0
28119	hsa-mir-381	Hodgkin Disease	0
23916	hsa-mir-331	Metabolic Diseases	0
13913	hsa-mir-199b	Biliary Tract Neoplasms	0
12740	hsa-mir-193a	Pulmonary Embolism	0
43945	hsa-mir-874	Leukemia	0
4801	hsa-mir-126	Fibrosarcoma	0
2424	hsa-mir-10a	Thyroid Neoplasms	0
26497	hsa-mir-371	Inflammation	0
21074	hsa-mir-302c	Esophageal Neoplasms	0
26710	hsa-mir-372	Sarcoma	0
36203	hsa-mir-520c	Tongue Neoplasms	0
12811	hsa-mir-193b	Graves Disease	0
20628	hsa-mir-301b	Endometriosis	0
4066	hsa-mir-124a	Carotid Artery Diseases	0
39706	hsa-mir-615	Esophageal Neoplasms	0
19491	hsa-mir-296	Head and Neck Neoplasms	0
18823	hsa-mir-26a	Marek Disease	0
22863	hsa-mir-323a	Inflammation	0
38155	hsa-mir-582	Tongue Neoplasms	0
3015	hsa-mir-1207	Tongue Neoplasms	0
11119	hsa-mir-182	Myocarditis	0
38643	hsa-mir-592	Diabetic Nephropathies	0
45197	hsa-mir-944	Asthma	0
23643	hsa-mir-329	Osteoporosis	0
34431	hsa-mir-506	Cardiomyopathies	0
